206.139,178.16,179.099,184.759,220.631,196.737,212.78,176.048,199.132,170.445,235.406,173.156,249.773,175.544,256.451,154.822,184.014,202.421,216.731,198.155,250.796,202.054,223.84,206.297,233.141,188.172,221.577,169.552,237.088,180.148,241.707,161.657,230.265,156.836,213.518,170.551,228.041,164.504,227.475,178.588,194.316,206.313,245.053,183.309,248.249,200.673,228.485,169.961,233.284,206.311,260.713,170.606,219.345,194.543,263.612,186.99,227.311,188.427,239.435,198.325,276.392,186.997,241.162,197.136,221.96,173.736,220.827,209.917,196.377,220.852,204.874,176.992,225.735,185.892,260.02,172.892,226.334,168.94,236.779,177.534,253.367,176.863,241.95,188.873,259.437,163.6,257.037,184.913,268.482,165.713,268.098,165.686,261.07,171.019,188.513,183.608,208.986,196.12,222.7,175.694,235.399,171.632,235.711,188.461,229.327,198.162,235.332,180.717,210.072,175.397,204.228,189.088,189.563,194.752,180.54,198.917,177.119,199.948,219.278,176.701,197.837,180.758,242.548,197.447,207.996,208.272,238.987,160.505,261.589,159.959,178.422,204.564,229.126,206.724,195.211,218.607,234.117,218.271,230.068,227.122,244.213,182.11,235.949,185.475,228.196,177.293,207.759,192.346,249.962,154.685,246.385,182.847,215.079,189.291,244.392,193.928,246.589,187.852,279.071,163.044,285.864,152.742,277.922,160.227,236.223,149.652,223.029,170.336,210.59,193.066,193.183,178.949,229.69,168.694,211.497,187.006,218.658,177.796,264.413,185.508,270.394,185.999,262.402,186.256,249.44,182.149,245.122,205.847,215.158,188.748,265.542,176.818,189.463,209.927,189.198,214.567,249.146,197.396,232.392,196.898,225.73,164.781,241.217,157.149,243.836,159.359,260.554,154.585,264.334,172.747,245.295,181.302,226.393,172.471
211.42,184.769,188.043,189.489,228.643,203.732,219.102,182.744,203.22,180.001,238.28,180.397,254.832,183.72,258.605,162.087,192.524,208.148,222.263,205.007,258.024,207.11,228.867,214.391,237.638,196.814,226.644,176.117,241.506,185.557,246.867,171.644,236.939,165.673,217.998,179.052,234.001,171.436,235.468,185.283,198.739,212.943,253.272,189.671,255.535,207.634,235.827,178.319,238.735,212.639,264.379,177.14,229.204,200.358,265.093,195.853,234.918,196.47,247.621,204.53,280.555,194.777,248.791,203.46,228.545,181.58,226.817,217.306,201.867,226.441,208.976,183.793,230.569,193.57,265.163,179.862,233.927,175.15,241.781,184.764,258.049,183.632,248.675,194.72,265.253,169.436,260.74,193.392,274.084,173.56,273.538,171.077,267.149,179.086,194.66,188.828,215.226,201.99,230.287,180.354,241.664,178.435,241.565,195.641,234.111,204.874,240.626,189.231,216.25,181.084,208.551,197.308,196.75,200.7,185.217,202.445,184.374,205.781,224.092,183.855,201.181,187.757,249.019,204.688,214.277,212.087,245.566,168.047,264.089,168.418,183.684,211.264,233.528,212.102,200.897,225.398,240.599,224.773,237.52,231.839,247.497,189.718,242.841,191.424,235.156,183.862,214.236,199.359,254.143,162.799,251.894,190.673,221.395,197.195,249.066,202.269,250.812,194.087,284.837,171.553,290.112,160.653,285.332,166.562,242.248,156.842,227.229,179.712,219.107,197.361,199.289,184.928,237.327,175.909,220.585,191.085,225.339,183.678,267.473,192.623,273.488,195.402,269.119,193.34,254.427,188.768,251.307,211.147,220.956,194.982,270.087,184.312,196.791,213.868,195.855,219.353,254.176,205.494,238.007,203.821,229.71,172.011,245.974,164.932,252.019,166.751,266.311,162.482,268.056,180.247,248.757,188.102,233.167,180.162
211.441,192.693,189.069,196.691,231.883,212.25,218.943,191.095,202.245,188.535,237.742,188.125,252.187,189.801,255.102,168.416,194.257,216.827,221.599,212.859,258.129,213.714,229.812,221.629,237.038,205.206,226.268,184.177,242.629,191.445,246.504,180.569,235.772,173.881,217.583,187.434,232.676,178.955,234.58,192.301,199.934,220.399,253.853,197.039,256.427,214.729,237.076,186.701,237.47,218.457,261.332,183.66,230.86,209.009,260.232,202.624,236.993,203.265,248.915,212.079,279.916,203.788,250.881,210.816,230.105,190.562,227.916,225.377,202.316,233.743,208.212,190.397,230.925,201.503,264.029,188.833,234.825,182.894,241.24,193.573,257.021,190.083,251.916,203.21,262.985,176.495,258.4,200.295,273.677,182.287,272.423,178.568,266.506,186.952,196.366,195.817,217.03,208.828,232.708,188.228,243.006,187.092,241.258,203.188,233.576,212.708,239.016,197.124,216.714,187.859,208.26,204.473,199.796,208.252,187.57,208.242,185.763,211.312,222.084,191.006,201.5,194.999,249.08,211.904,214.538,218.43,244.761,175.925,261.317,176.415,183.746,217.778,232.321,218.046,201.274,231.513,240.337,231.388,239.548,238.682,245.692,196.517,240.859,197.486,233.647,190.997,214.731,206.303,252.244,170.309,250.385,198.881,222.989,205.179,246.773,209.496,250.245,200.864,284.612,180.035,288.316,167.167,286.625,174.999,241.53,164.953,226.065,187.403,220.12,205.21,199.969,193.123,238.154,184.741,221.468,198.067,226.834,190.817,266.744,199.787,271.257,204.003,270.026,202.338,253.88,195.725,252.642,217.99,221.02,203.159,268.6,191.915,200.09,219.691,197.836,226.288,253.763,213.751,236.203,211.47,228.228,178.771,246.675,172.362,251.794,175.776,265.764,170.254,267.872,188.008,249.906,195.14,231.252,188.723
206.287,198.291,182.259,202.23,228.852,217.921,212.686,196.377,197.513,191.519,234.798,193.545,243.84,190.946,248.405,170.351,189.455,224.156,215.641,218.047,251.495,217.71,226.107,225.25,232.04,209.883,221.498,190.246,240.302,195.584,240.64,184.402,227.735,176.695,213.086,192.347,225.278,182.623,225.865,194.887,197.869,226.294,246.512,201.048,250.788,218.586,231.58,191.282,230.613,220.809,253.777,187.19,223.308,215.188,252.254,204.148,232.627,205.472,242.573,217.335,274.882,209.798,246.754,215.229,226.176,196.14,224.124,230.544,197.699,239.311,203.305,193.876,226.934,206.474,257.746,195.018,229.015,188.81,236.31,200.156,251.364,194.353,250.016,210.865,254.502,180.996,251.284,202.723,267.4,186.621,265.662,183.903,259.797,189.73,193.281,201.586,214.179,213.799,228.967,196.046,238.726,193.626,235.566,207.998,228.729,217.811,232.125,199.955,211.206,191.798,203.397,207.334,197.27,213.814,186.568,214.302,180.926,213.666,214.239,194.819,198.775,199.05,242.848,214.559,209.291,224.288,237.266,179.807,255.187,180.386,179.152,221.65,226.423,221.713,196.712,234.478,233.948,234.3,235.518,244.547,240.515,198.865,231.78,200.008,225.144,194.872,208.927,209.375,245.735,172.948,243.185,202.862,218.969,208.647,239.081,211.831,245.7,205.14,279.034,184.538,282.374,169.221,281.296,181.592,235.344,170.539,220.691,190.493,213.669,212.107,194.924,198.958,232.024,190.855,213.88,204.094,223.042,196.256,262.684,204.251,265.668,206.769,264.878,209.574,248.945,199.866,248.933,223.859,216.303,209.234,262.445,195.149,198.034,224.506,194.888,232.592,247.894,218.798,228.424,215.674,222.562,181.339,243.608,177.328,243.369,181.261,259.321,174.027,263.75,193.13,248.682,200.49,222.607,193.329
198.178,200.456,171.324,205.893,221.426,220.117,203.357,198.152,190.815,189.776,230.483,195.698,233.999,189.225,240.803,168.767,181.574,228.774,207.283,220.214,241.336,218.023,219.139,226.036,225.013,210.865,214.432,193.357,235.471,197.485,231.816,183.749,216.654,174.954,206.97,194.164,215.033,182.762,213.782,194.281,192.932,229.282,235.274,201.436,241.563,220.046,222.262,191.792,221.269,220.973,245.018,187.757,210.479,217.318,244.174,202.105,223.93,204.739,231.938,219.516,267.901,211.676,239.352,216.91,218.645,197.465,217.779,233.003,190.129,241.739,196.285,194.504,220.257,207.926,248.988,197.08,219.643,192.153,229.193,203.182,244.098,196.465,243.962,215.464,244.08,182.742,241.988,201.006,257.736,186.398,256.436,185.499,249.656,189.103,187.34,204.894,208.358,216.555,220.912,200.786,231.066,196.209,227.751,209.629,221.925,219.457,223.366,198.77,202.761,193.273,196.642,207.001,190.449,216.204,181.899,218.03,173.056,214.194,204.27,195.178,193.456,199.786,233.452,213.641,201.479,228.066,226.615,180.359,247.98,180.207,172.38,223.131,218.25,222.896,189.649,235.478,224.491,234.106,227.923,248.162,233.833,198.289,219.706,200.264,214.116,196.411,199.858,209.124,236.996,171.296,233.242,201.913,211.034,208.227,228.949,210.312,239.446,207.08,270.609,185.212,274.819,167.939,272.119,184.033,226.962,172.907,213.32,190.441,203.488,216.349,186.471,201.241,222.176,193.023,202.083,208.329,216.793,199.213,256.367,205.16,257.934,204.929,256.236,213.413,242.419,201.685,241.772,227.293,209.128,212.612,254.292,194.712,191.981,227.646,188.72,236.585,239.109,219.851,217.875,216.708,214.794,180.414,238.161,179.796,230.458,182.185,249.873,174.483,257.062,194.83,245.083,203.517,211.656,194.064
189.898,201.345,160.599,210.634,213.525,222.177,194.29,199.955,183.106,188.447,225.447,196.543,225.35,189.054,232.918,167.651,173.965,232.72,198.99,222.007,231.06,217.593,211.453,227.352,218.146,211.225,206.882,195.425,229.723,199.327,223.139,182.992,206.287,174.083,201.316,196.052,204.788,183.547,202.499,195.995,185.977,230.261,224.955,201.755,232.368,222.714,213.213,191.836,212.205,222.831,236.927,187.77,198.065,218.497,236.724,200.975,214.403,206.249,221.639,220.978,261.431,212.075,232.474,219.588,210.365,198.102,211.717,235.791,182.114,242.542,188.934,195.348,212.98,208.725,240.076,198.065,210.399,195.034,221.661,204.656,237.527,197.924,237.001,217.969,234.838,184.578,232.724,198.731,247.614,186.291,247.693,185.709,238.817,190.664,181.093,207.282,201.708,219.294,212.062,202.592,223.163,196.726,220.685,210.393,214.778,220.264,214.942,198.742,195.166,195.994,190.828,207.679,182.827,217.929,175.235,219.422,165.964,217.039,195.505,194.812,186.596,200.631,224.366,214.161,194.065,230.95,216.419,181.728,240.939,179.206,165.828,224.723,209.915,223.747,182.811,237.812,215.077,235.004,220.571,250.99,226.253,199.29,207.942,202.716,204.404,199.538,191.23,209.807,227.798,170.12,223.069,199.874,202.579,209.045,218.663,209.313,233.307,209.296,261.807,185.601,266.786,167.291,262.857,183.755,218.906,174.254,205.491,191.506,194.077,220.129,177.671,203.02,212.516,193.748,191.285,213.046,211.21,201.836,248.975,204.243,248.234,204.219,247.737,215.555,236.478,204.246,233.75,229.154,201.459,215.821,246.207,195.272,185.084,231.173,181.846,239.147,230.43,219.188,207.262,218.208,206.438,180.302,231.836,181.504,217.676,182.46,240.487,175.441,249.734,195.135,239.698,205.606,201.523,194.919
183.055,204.007,152.74,218.42,208.121,227.58,187.125,204.798,175.03,191.848,220.19,199.255,217.886,192.507,224.689,169.801,167.737,238.319,191.798,226.03,222.489,219.815,205.087,231.919,212.296,214.033,200.042,198.902,224.601,204.171,216.176,186.057,198.313,178.316,196.548,200.521,195.961,188.151,193.677,203.27,178.472,231.676,217.729,205.176,225.237,228.91,206.527,195.309,204.627,228.479,229.618,189.148,189.489,222.422,229.236,203.247,206.754,213.589,214.236,224.43,256.195,214.381,227.914,226.099,203.509,202.285,207.273,241.153,175.159,244.292,181.98,199.037,206.554,212.566,232.083,201.686,203.207,199.891,214.719,207.53,232.013,200.253,232.018,221.262,227.329,188.696,224.425,199.61,238.781,190.358,240.567,187.87,229.085,197.298,176.039,211.31,195.743,224.331,205.181,204.434,216.563,198.619,214.986,212.865,207.654,223.084,207.099,203.489,190.108,202.317,186.557,212.334,177.732,222.619,169.539,221.601,161.292,224.634,188.706,196.3,179.707,205.044,217.198,219.391,188.42,235.255,208.414,186.554,234.345,180.909,160.487,228.669,202.467,226.252,177.63,243.421,207.36,240.128,215.708,255.288,217.975,204.222,197.949,209.818,196.979,206.157,184.802,214.871,219.103,173.336,214.013,201.168,196.431,215.138,209.34,211.884,227.664,213.681,253.991,188.745,258.437,169.979,255.682,184.268,211.859,177.176,197.786,196.776,187.723,226.211,170.344,207.859,204.898,196.234,184.019,220.177,207.121,206.766,241.615,204.356,237.404,208.6,241.473,218.976,231.601,209.605,227.023,231.601,194.482,221.085,238.942,199.981,180.148,237.334,176.285,242.715,223.262,219.914,197.961,222.672,198.394,184.328,225.643,184.329,207.834,186.454,232.608,179.538,243.209,197.222,233.894,209.171,192.905,198.892
177.656,209.539,148.321,227.981,205.384,236.423,181.68,212.054,167.82,199.759,215.269,205.278,210.723,197.819,216.8,174.429,162.551,245.501,186.015,232.507,215.963,225.006,200.498,239.581,207.258,219.782,194.674,204.439,221,212.861,210.589,193.186,192.503,186.781,191.991,207.319,188.973,195.712,187.158,213.698,172.117,235.498,212.91,211.459,220.243,237.59,201.559,202.658,198.54,236.255,222.755,191.661,184.544,229.448,221.543,207.477,201.857,225.307,209.381,230.379,251.373,219.441,225.16,235.442,198.858,210.745,203.901,248.466,169.705,248.233,175.578,205.378,201.439,220.485,225.237,208.451,198.044,207.105,208.878,212.74,226.973,203.934,229.321,227.047,220.866,194.436,217.076,204.369,231.68,198.019,234.722,192.79,221.333,206.622,172.33,217.858,191.251,231.809,200.761,208.917,210.983,203.479,209.772,217.565,200.767,228.293,199.696,211.666,186.702,210.682,182.451,220.031,176.014,231.273,166.721,227.505,158.451,235.222,182.742,199.932,174.15,213.117,211.799,227.712,184.529,241.79,202.449,193.48,228.285,185.929,156.136,234.972,196.273,230.462,173.916,251.255,201.663,248.45,212.858,261.679,210.107,211.29,190.19,219.537,190.632,214.178,180.265,223.654,211.592,180.388,206.621,206.729,193.142,225.445,201.498,217.271,222.13,219.638,247.553,194.641,250.443,175.307,250.592,187.708,205.595,182.341,190.616,205.616,183.921,234.57,164.672,215.982,198.956,201.345,179.636,228.884,203.187,214.293,235.266,207.293,227.671,216.725,236.969,224.867,227.325,216.974,222.207,235.872,188.954,228.104,232.477,207.358,178.016,245.944,172.834,248.807,217.241,223.415,190.435,229.055,191.451,191.656,220.068,188.806,201.156,194.57,226.121,186.024,238.019,202.782,229.019,215.475,185.634,205.249
173.029,216.662,146.599,236.864,203.593,245.985,177.262,219.125,162.773,208.766,211.106,213.323,203.951,202.406,210.404,179.122,158.47,252.61,181.924,239.896,211.273,231.021,196.94,248.166,202.698,226.71,191.007,210.979,218.941,223.1,205.417,201.734,188.055,195.618,187.291,214.684,183.875,203.247,182.715,222.818,167.899,241.911,209.221,218.271,216.601,246.207,196.843,211.08,193.622,243.343,216.45,194.161,181.243,237.16,214.28,211.149,199.171,236.904,205.636,237.469,246.174,225.612,223.233,244.531,196.119,220.627,200.576,255.777,165.744,253.795,170.117,212.392,197.388,230.259,219.61,216.008,194.249,215.295,204.173,218.9,222.28,208.593,227.177,234.426,215.235,199.964,210.547,210.933,226.273,205.916,229.589,198.67,215.779,214.913,169.601,225.534,188.589,240.019,197.626,215.976,205.984,210.161,204.566,223.188,194.993,234.372,193.444,219.506,183.423,218.082,177.421,227.73,175.961,241.516,166.189,236.611,156.566,245.143,176.745,204.476,170.466,222.127,207.815,235.427,182.008,249.321,197.57,199.683,222.936,192.204,152.318,241.945,191.488,235.282,170.695,258.967,197.782,256.62,210.389,268.947,204.201,217.63,184.816,228.287,184.336,220.83,176.929,232.881,205.778,187.943,200.981,214.132,191.345,235.761,195.285,222.983,216.806,225.54,242.403,201.477,244.087,181.135,246.728,193.48,200.19,188.674,184.546,214.905,181.19,243.032,160.223,224.75,193.964,207.749,176.571,237.054,198.328,222.508,230.516,212.934,220.985,224.766,232.606,232.021,223.496,224.396,218.525,241.392,185.296,235.394,226.795,214.01,177.751,254.764,171.135,256.773,211.635,228.99,184.677,234.992,186.165,198.982,215.269,194.185,196.445,203.804,220.62,192.728,233.995,210.904,225.372,223.562,180.026,211.731
168.868,223.765,146.419,244.71,201.514,254.226,173.776,225.264,159.919,216.489,207.705,221.313,198.323,206.352,205.694,183.321,156.285,259.199,179.49,247.213,208.137,236.695,193.64,256.103,198.632,233.218,188.494,217.648,217.803,231.978,200.357,209.544,184.468,202.948,182.989,221.911,180.415,209.639,180.586,229.802,165.486,249.856,206.462,224.579,213.809,253.88,192.099,218.202,189.698,249.496,210.916,196.799,178.379,244.041,207.729,214.361,197.794,245.922,202.461,244.726,240.921,231.547,222.094,252.096,194.633,229.196,197.327,262.573,163.13,260.019,166.213,219.157,193.944,239.277,215.257,222.775,191.575,223.478,200.111,224.685,218.271,213.925,224.303,241.601,210.85,205.249,204.967,217.381,222.495,212.687,225.027,204.024,212.126,221.963,167.706,232.722,187.72,247.728,194.735,223.879,201.984,217.031,199.978,228.743,191.271,240.533,189.229,225.754,180.017,224.105,172.127,234.065,175.494,250.586,165.948,245.745,155.739,252.994,171.084,209.404,168.275,230.095,205.513,241.543,180.585,256.497,193.003,204.782,218.275,197.938,148.951,248.44,188.008,240.441,167.328,265.656,195.385,263.202,207.806,275.94,200.586,223.244,181.464,235.402,178.773,226.685,174.783,240.738,201.585,194.335,196.746,221.167,189.642,243.847,190.23,228.326,212.603,231.253,238.196,208.421,239.879,187.006,243.637,200.007,196.079,195.349,179.732,222.564,179.131,250.571,156.903,232.433,190.113,214.393,174.498,244.397,193.513,230.089,227.229,220.172,217.031,231.531,227.787,239.059,220.51,231.374,215.009,247.088,183.411,242.809,222.1,219.328,178.188,262.286,170.295,264.965,206.408,235.525,180.306,240.407,182.32,204.789,211.243,199.813,192.688,212.016,216.254,199.236,230.644,219.455,222.182,231.586,176.412,218.165
